item_id,upper_category,sub_category,brand,things,price,description,delivery_charge,picture_url,qty
J3-006,식품,가공식품,삼다수,물,910,삼다수 2.0L(1입 낱개상품),0,J3-006.jpg,1
J3-007,식품,가공식품,Maxim,커피,25900,모카골드 마일드 커피믹스 ,0,J3-007.jpg,1
J3-008,식품,가공식품,골라담기,요플레,4980,요플레 7가지중 10개,0,J3-008.jpg,1
J3-009,식품,가공식품,농심,신라면,3170,신라면 (120g 5입),0,J3-009.jpg,1
J3-010,식품,가공식품,매일,분유,62300,앱솔루트 엄마가 만든 명작 3단계,0,J3-010.jpg,1
J4-001,식품,즉석식품,종가집,배추김치,53000,아삭무 배추김치 6.8kg,5000,J4-001.jpg,1
J4-002,식품,즉석식품,CJ 프레시안,소시지,6980,그릴 비엔나 소시지 360g,1000,J4-002.jpg,1
J4-003,식품,즉석식품,피코크,새우볶음밥,7980,새우볶음밥 840g,1000,J4-003.jpg,1
J4-004,식품,즉석식품,CJ,군만두,4000,백설 군만두 400g,0,J4-004.jpg,1
J4-005,식품,즉석식품,CJ,잡채군만두,4000,잡채군만두 400g,0,J4-005.jpg,1
J4-006,식품,즉석식품,부어스트,소시지,6950,다양한 맛을 즐기는 콤비네이션,0,J4-006.jpg,1
J4-007,식품,즉석식품,이마트,너겟,10500,이마트가 직접 수입한 치킨 너겟 1kg,0,J4-007.jpg,1
J4-008,식품,즉석식품,목우촌,소시지,6600,주부9단 프랑크소시지 500g,0,J4-008.jpg,1
J4-009,식품,즉석식품,피코크,커틀렛,10500,미니 생선커틀렛 600g,0,J4-009.jpg,1
J4-010,식품,즉석식품,해팅,샌드위치,5900,햄크로아싱 샌드위치 200g,0,J4-010.jpg,1
J5-001,식품,건강.다이어트식품,정관장,홍삼정,99000,6년근 홍상점 240G,2000,J5-001.jpg,1
J5-002,식품,건강.다이어트식품,바른길,메밀과자,1980,웰빙 메밀과자 110g,300,J5-002.jpg,1
J5-003,식품,건강.다이어트식품,이마트,비타민,9900,비타민C 1000 200정,400,J5-003.jpg,1
J5-004,식품,건강.다이어트식품,바른길,오곡과자,1980,무농약 웰빙 오곡과자 110g,100,J5-004.jpg,1
J5-005,식품,건강.다이어트식품,종근당,벌꿀,35800,프리미엄 아카이사 벌꿀 800g,0,J5-005.jpg,1
J5-006,식품,건강.다이어트식품,비엔허브,삼계탕,5180,국물이 잘 우러나오는 삼계탕재료,0,J5-006.jpg,1
J5-007,식품,건강.다이어트식품,청오,미숫가루,19600,무농약 미숫가루 1kg 2개,0,J5-007.jpg,1
J5-008,식품,건강.다이어트식품,웨이더,단백질,45000,웨어더 플러스 단백질 2정,0,J5-008.jpg,1
J5-009,식품,건강.다이어트식품,비타민하우스,다이어트식품,19900,다이어트 쉐이크 쿠키앤크림 750g,0,J5-009.jpg,1
J5-010,식품,건강.다이어트식품,발포,다이어트식품,20000,가르시니아 다이어트 레몬맛 1박스,2400,J5-010.jpg,1
